id,drug_name,drug_id,created_at,updated_at,quantity,price,invoice_id,deleted_at,discount
2873,Cap LapraZole -30mg,6,2019-01-14 16:16:21,2019-01-14 17:10:30,15,14.71,903,2019-01-14 17:10:30,25
2874,Tab  Itofix SR 150mg,15,2019-01-14 16:16:22,2019-01-14 17:10:30,15,32.5,903,2019-01-14 17:10:30,25
2875,Cap Colonil MR 200mg,14,2019-01-14 16:16:22,2019-01-14 17:10:30,30,24.1,903,2019-01-14 17:10:30,25
2876,Tab  Paromax  20mg,49,2019-01-14 16:16:22,2019-01-14 17:10:30,14,21.5,903,2019-01-14 17:10:30,15
2877,Tab Sofvasc HCT  10/160/12.5,55,2019-01-14 16:22:33,2019-01-14 16:22:33,3,36,904,,23.5
2878,Tab  DioPlus  5/80mg,115,2019-01-14 16:22:33,2019-01-14 16:22:33,3,18.64,904,,15
2879,Tab  Paromax  20mg,49,2019-01-14 16:22:33,2019-01-14 16:22:33,3,21.5,904,,15
2880,Tab  D-Cal  Z,147,2019-01-14 16:22:33,2019-01-14 16:22:33,3,25,904,,23.5
2881,Tab  Stevit,52,2019-01-14 16:22:33,2019-01-14 16:22:33,20,38.25,904,,15
2882,Tab  Lasoride,63,2019-01-14 16:30:27,2019-01-14 16:30:27,10,3.81,905,,15
2883,Tab Valtec 80mg,33,2019-01-14 16:30:27,2019-01-14 16:30:27,10,11,905,,15
2884,Tab Byscard  5mg,59,2019-01-14 16:30:27,2019-01-14 16:30:27,7,13.04,905,,15
2885,Cap  Azomox 250mg,37,2019-01-14 16:33:06,2019-01-14 16:33:06,6,33.83,906,,15
2886,Cap Waraxim 400mg,36,2019-01-14 16:33:06,2019-01-14 16:33:06,5,65,906,,17.55
2887,Tab SimGesic,18,2019-01-14 16:33:06,2019-01-14 16:33:06,6,9.85,906,,23.5
2888,Cap   Esocue  40mg,75,2019-01-14 16:33:06,2019-01-14 16:33:06,2,19.64,906,,15
2889,Tab  Modrin,68,2019-01-14 16:33:06,2019-01-14 16:33:06,6,1.79,906,,15
2890,Tab  Pepzym,76,2019-01-15 13:48:28,2019-01-15 13:48:28,10,8.83,907,,15
2891,Tab   Ezilax,80,2019-01-15 13:48:28,2019-01-15 13:48:28,10,21.39,907,,15
2892,Laxolite Sachets,57,2019-01-15 13:48:28,2019-01-15 13:48:28,10,23.3,907,,21.8
2893,Cap Waraxim 400mg,36,2019-01-15 13:49:50,2019-01-15 13:49:50,30,65,908,,17.55
2894,Cap  Azomox 250mg,37,2019-01-15 13:49:50,2019-01-15 13:49:50,20,33.83,908,,15
2895,Tab  Stevit,52,2019-01-15 13:49:50,2019-01-15 13:49:50,40,38.25,908,,15
2896,Cap   Esocue  40mg,75,2019-01-15 13:49:50,2019-01-15 13:49:50,3,19.64,908,,15
2897,Tab  Modrin,68,2019-01-15 13:49:50,2019-01-15 13:49:50,6,1.79,908,,15
2898,Cap Rezz -20,19,2019-01-15 13:57:40,2019-01-15 13:57:40,20,15.8,909,,23.5
2899,Pentoxol-M,72,2019-01-15 13:57:40,2019-01-15 13:57:40,20,4.08,909,,15
2900,Tab Amstan 5mg+80mg,24,2019-01-15 13:57:40,2019-01-15 13:57:40,20,18.93,909,,15
2901,Tab  D-Cal  Z,147,2019-01-15 13:57:41,2019-01-15 13:57:41,20,25,909,,23.5
2902,Tab Kestore 10mg,25,2019-01-15 13:57:41,2019-01-15 13:57:41,60,20.98,909,,15
2903,Tab  NoSPA  Forte  80mg,62,2019-01-15 13:57:41,2019-01-15 13:57:41,9,13.85,909,,15
2904,Tab  DioPlus  5/160mg,114,2019-01-15 15:10:24,2019-01-15 15:10:24,6,26.62,910,,15
2905,Tab  Paraxyl  12.5mg,69,2019-01-15 15:10:24,2019-01-15 15:10:24,3,23.33,910,,15
2906,Tab  Pepzym,76,2019-01-15 15:10:24,2019-01-15 15:10:24,6,8.83,910,,15
2907,Cap Edwin D,43,2019-01-15 15:10:24,2019-01-15 15:10:24,1,230,910,,23.5
2908,Tab Acetra 37.5mg/325mg,41,2019-01-15 15:10:24,2019-01-15 15:10:24,16,10,910,,23.5
2909,Cap Solus 40mg,34,2019-01-15 15:10:24,2019-01-15 15:10:24,3,22,910,,17.55
2910,Cap Solus 40mg,34,2019-01-16 12:35:32,2019-01-16 12:35:32,7,22,911,,17.55
2911,Cap Colonil MR 200mg,14,2019-01-16 12:35:32,2019-01-16 12:35:32,14,24.1,911,,23.5
2912,Tab  Pepzym,76,2019-01-16 12:35:32,2019-01-16 12:35:32,14,8.83,911,,15
2913,Tab  Modrin,68,2019-01-16 12:35:32,2019-01-16 12:35:32,7,1.79,911,,15
2914,Tab Acetra 37.5mg/325mg,41,2019-01-16 12:35:32,2019-01-16 12:35:32,14,10,911,,23.5
2915,Cap Rezz -20,19,2019-01-16 13:40:48,2019-01-16 13:40:48,30,15.8,912,,23.5
2916,Tab  Itofix SR 150mg,15,2019-01-16 13:40:48,2019-01-16 13:40:48,30,32.5,912,,23.5
2917,Tab Scipride 50mg,27,2019-01-16 13:40:48,2019-01-16 13:40:48,30,10.5,912,,15
2918,Tab  Pepcidine  40mg,148,2019-01-16 15:03:49,2019-01-16 15:03:49,10,31.37,913,,15
2919,Cap Solus 40mg,34,2019-01-16 15:03:50,2019-01-16 15:03:50,10,22,913,,17.55
2920,Tab  Itofix SR 150mg,15,2019-01-16 15:03:50,2019-01-16 15:03:50,7,32.5,913,,23.5
2921,Cap  Prescot 75mg,73,2019-01-16 15:03:50,2019-01-16 15:03:50,7,13.86,913,,15
2922,Cap Waraxim 400mg,36,2019-01-16 15:03:51,2019-01-16 15:03:51,3,65,913,,17.55
2923,Cap  Azomox 250mg,37,2019-01-16 15:03:51,2019-01-16 15:03:51,6,33.83,913,,15
2924,Tab  Stevit,52,2019-01-16 16:01:29,2019-01-16 16:01:29,20,38.25,914,,15
2925,Tab  Prolexa 10mg,77,2019-01-16 16:01:29,2019-01-16 16:01:29,30,20,914,,15
2926,Tab  Vadil  12.5mg,74,2019-01-17 13:23:49,2019-01-17 13:23:49,30,8.93,915,,15
2927,Tab  Lasoride,63,2019-01-17 13:23:49,2019-01-17 13:23:49,30,3.81,915,,15
2928,Tab Zerifax 550 mg,156,2019-01-17 13:23:49,2019-01-17 13:23:49,36,49.68,915,,15
2929,Tab  Novosil,70,2019-01-17 13:23:49,2019-01-17 13:23:49,60,20,915,,15
2930,Tab  Ostin,51,2019-01-17 13:23:49,2019-01-17 13:23:49,40,37,915,,15
2931,Tab  Stevit,52,2019-01-17 13:23:49,2019-01-17 13:23:49,40,38.25,915,,15
2932,Tab  Pepcidine  40mg,148,2019-01-17 13:23:49,2019-01-17 13:23:49,10,31.37,915,,15
2933,Cap Rezz -20,19,2019-01-17 13:44:35,2019-01-17 13:44:35,30,15.8,916,,23.5
2934,Tab Acetra 37.5mg/325mg,41,2019-01-17 13:44:35,2019-01-17 13:44:35,60,10,916,,23.5
2935,Tab  Xibmed  60mg,151,2019-01-17 13:44:35,2019-01-17 13:44:35,60,10,916,,23.5
2936,Tab Cilavit D 200000 IU,8,2019-01-17 14:09:31,2019-01-17 14:09:31,2,175,917,,23.5
2937,Cap  Calgae,47,2019-01-17 14:09:31,2019-01-17 14:09:31,6,34.95,917,,15
2938,Tab Acetra 37.5mg/325mg,41,2019-01-17 14:09:31,2019-01-17 14:09:31,6,10,917,,23.5
2939,Cap LapraZole -30mg,6,2019-01-17 14:09:31,2019-01-17 14:09:31,3,14.71,917,,23.5
2940,Tab  Itofix SR 150mg,15,2019-01-17 14:09:31,2019-01-17 14:09:31,3,32.5,917,,23.5
2941,Tab  Prolexa 10mg,77,2019-01-17 14:09:31,2019-01-17 14:09:31,3,20,917,,15
2942,Tab Acetra 37.5mg/325mg,41,2019-01-17 14:20:18,2019-01-17 14:20:18,14,10,918,,23.5
2943,Tab  Xibmed  60mg,151,2019-01-17 14:20:18,2019-01-17 14:20:18,14,10,918,,23.5
2944,Tab  NoSPA  40mg,61,2019-01-17 14:20:18,2019-01-17 14:20:18,14,7.2,918,,15
2945,Tab Cilavit D 200000 IU,8,2019-01-18 12:46:32,2019-01-18 12:46:32,4,175,919,,23.5
2946,Tab  Ostin,51,2019-01-18 12:46:33,2019-01-18 12:46:33,40,37,919,,15
2947,Cap Edwin D,43,2019-01-18 12:49:26,2019-01-18 12:49:26,1,230,920,,23.5
2948,Tab  Ostin,51,2019-01-18 12:49:26,2019-01-18 12:49:26,20,37,920,,15
2949,Tab  Stevit,52,2019-01-18 12:49:26,2019-01-18 12:49:26,40,38.25,920,,15
2950,Cap Waraxim 400mg,36,2019-01-18 13:34:45,2019-01-18 13:34:45,11,65,921,,17.55
2951,Cap  Azomox 250mg,37,2019-01-18 13:34:45,2019-01-18 13:34:45,4,33.83,921,,15
2952,Cap Rezz -20,19,2019-01-18 13:35:56,2019-01-18 13:35:56,10,15.8,922,,23.5
2953,Tab  NoSPA  40mg,61,2019-01-18 13:35:56,2019-01-18 13:35:56,20,7.2,922,,15
2954,Cap Lipofen 200mg,26,2019-01-18 15:25:33,2019-01-18 15:25:33,7,20,923,,15
2955,Tab Rast 10mg,31,2019-01-18 15:25:33,2019-01-18 15:25:33,10,19,923,,15
2956,Tab Zerifax 550 mg,156,2019-01-18 15:25:33,2019-01-18 15:25:33,28,49.68,923,,15
2957,Tab  Modrin,68,2019-01-18 15:25:33,2019-01-18 15:25:33,10,1.79,923,,15
2958,Cap Colonil MR 200mg,14,2019-01-18 15:25:33,2019-01-18 15:25:33,14,24.1,923,,23.5
2959,CILAVIT  UC-II,157,2019-01-18 15:26:53,2019-01-18 15:26:53,20,80,924,,15
2960,Tab  Lasoride,63,2019-01-18 15:29:47,2019-01-18 15:29:47,30,3.81,925,,15
2961,Tab Co-Valtec  160/12.5mg,28,2019-01-18 15:29:47,2019-01-18 15:29:47,30,16,925,,15
2962,Tab Neumox,7,2019-01-18 15:29:48,2019-01-18 15:29:48,5,79.8,925,,23.5
2963,Cap Colonil MR 200mg,14,2019-01-18 15:29:48,2019-01-18 15:29:48,28,24.1,925,,23.5
2964,Cap Rezz -20,19,2019-01-18 15:29:48,2019-01-18 15:29:48,10,15.8,925,,23.5
2965,Cap Rezz -20,19,2019-01-18 15:32:05,2019-01-18 15:32:05,10,15.8,926,,23.5
2966,Tab  Pepzym,76,2019-01-18 15:32:05,2019-01-18 15:32:05,14,8.83,926,,15
2967,Tab   Ezilax,80,2019-01-18 15:32:05,2019-01-18 15:32:05,14,21.39,926,,15
2968,Cap Colonil MR 200mg,14,2019-01-18 15:32:05,2019-01-18 15:32:05,14,24.1,926,,23.5
2969,Tab  Pepzym,76,2019-01-18 15:34:28,2019-01-18 15:34:28,10,8.83,927,,15
2970,Tab  Xibmed  60mg,151,2019-01-18 15:34:28,2019-01-18 15:34:28,17,10,927,,23.5
2971,Tab  Paraxyl  12.5mg,69,2019-01-18 15:34:28,2019-01-18 15:34:28,7,23.33,927,,15
2972,Tab  Inosuta plus 50/500mg,159,2019-01-18 15:36:07,2019-01-18 15:36:07,14,23,928,,15
2973,Tab DIAMICRON MR 60 mg,155,2019-01-18 15:36:07,2019-01-18 15:36:07,10,17.04,928,,15
2974,Cap  Prescot 75mg,73,2019-01-18 15:36:07,2019-01-18 15:36:07,7,13.86,928,,15
2975,CILAVIT  UC-II,157,2019-01-18 15:36:07,2019-01-18 15:36:07,20,80,928,,15
2976,Tab Sofvasc HCT  10/160/12.5,55,2019-01-18 15:45:51,2019-01-18 15:45:51,11,36,929,,23.5
2977,Tab  DioPlus  5/80mg,115,2019-01-18 15:45:51,2019-01-18 15:45:51,11,18.64,929,,15
2978,Tab  Paromax  20mg,49,2019-01-18 15:45:51,2019-01-18 15:45:51,11,21.5,929,,15
2979,Tab  D-Cal  Z,147,2019-01-18 15:45:51,2019-01-18 15:45:51,11,25,929,,23.5
2980,Cap   Esocue  40mg,75,2019-01-18 15:47:25,2019-01-18 15:47:25,14,19.64,930,,15
2981,Tab  Itofix SR 150mg,15,2019-01-18 15:47:25,2019-01-18 15:47:25,14,32.5,930,,23.5
2982,Pentoxol-M,72,2019-01-18 15:47:25,2019-01-18 15:47:25,14,4.08,930,,15
2983,Cap Rezz -20,19,2019-01-18 15:49:07,2019-01-18 15:49:07,30,15.8,931,,23.5
2984,Cap Colonil MR 200mg,14,2019-01-18 15:49:07,2019-01-18 15:49:07,60,24.1,931,,23.5
2985,Tab  Itofix SR 150mg,15,2019-01-18 15:49:07,2019-01-18 15:49:07,30,32.5,931,,23.5
2986,Tab  Prolexa 10mg,77,2019-01-18 15:49:07,2019-01-18 15:49:07,60,20,931,,15
2987,Cap Rezz -20,19,2019-01-18 16:00:05,2019-01-18 16:00:05,14,15.8,932,,23.5
2988,Tab  Itofix SR 150mg,15,2019-01-18 16:00:05,2019-01-18 16:00:05,14,32.5,932,,23.5
2989,Cap Colonil MR 200mg,14,2019-01-18 16:00:06,2019-01-18 16:00:06,28,24.1,932,,23.5
2990,Tab  Xibmed  60mg,151,2019-01-18 16:00:06,2019-01-18 16:00:06,28,10,932,,23.5
2991,Tab  Telsarta-A  5/80,40,2019-01-18 16:11:56,2019-01-18 16:11:56,7,27.14,933,,15
2992,Tab  Stevit,52,2019-01-18 16:11:56,2019-01-18 16:11:56,20,38.25,933,,15
2993,Cap Rezz -20,19,2019-01-18 16:11:56,2019-01-18 16:11:56,7,15.8,933,,23.5
2994,Tab  Itofix SR 150mg,15,2019-01-18 16:11:56,2019-01-18 16:11:56,7,32.5,933,,23.5
2995,Tab Byscard  5mg,59,2019-01-18 16:15:39,2019-01-18 16:15:39,14,13.04,934,,15
2996,Tab  Lasoride,63,2019-01-18 16:15:39,2019-01-18 16:15:39,10,3.81,934,,15
2997,Tab  Vadil  12.5mg,74,2019-01-22 13:55:53,2019-01-22 13:55:53,10,8.93,935,,15
2998,Tab  SitaZan,149,2019-01-22 13:55:53,2019-01-22 13:55:53,14,25.71,935,,23.5
2999,Tab Zerifax 550 mg,156,2019-01-22 13:55:53,2019-01-22 13:55:53,20,49.68,935,,15
3000,Tab Amstan 5mg+80mg,24,2019-01-22 13:58:34,2019-01-22 13:58:34,4,21,936,,15
3001,Tab   Ezilax,80,2019-01-22 13:58:34,2019-01-22 13:58:34,6,21.39,936,,15
3002,Cap Rezz -20,19,2019-01-22 13:58:34,2019-01-22 13:58:34,10,15.8,936,,23.5
3003,Tab  Telsarta-A  5/80,40,2019-01-22 14:02:22,2019-01-22 14:02:22,21,27.14,937,,15
3004,Tab B-Fit 20mg,44,2019-01-22 14:02:22,2019-01-22 14:02:22,26,6.5,937,,15
3005,Tab Cilavit D 200000 IU,8,2019-01-22 14:02:22,2019-01-22 14:02:22,4,175,937,,23.5
3006,Tab  D-Cal  Z,147,2019-01-22 14:02:22,2019-01-22 14:02:22,51,25,937,,23.5
3007,Tab  Xibmed  60mg,151,2019-01-22 14:02:22,2019-01-22 14:02:22,35,10,937,,23.5
3008,Cap Rezz -20,19,2019-01-22 14:02:22,2019-01-22 14:02:22,27,15.8,937,,23.5
3009,Tab SimGesic,18,2019-01-22 14:02:22,2019-01-22 14:02:22,60,9.85,937,,23.5
3010,Cap Rezz -20,19,2019-01-22 14:04:41,2019-01-22 14:04:41,7,15.8,938,,23.5
3011,Cap  Calgae,47,2019-01-22 14:04:41,2019-01-22 14:04:41,7,34.95,938,,15
3012,Cap Waraxim 400mg,36,2019-01-22 14:04:41,2019-01-22 14:04:41,5,65,938,,17.55
3013,Tab SimGesic,18,2019-01-22 14:04:41,2019-01-22 14:04:41,7,9.85,938,,23.5
3014,Tab  Itofix SR 150mg,15,2019-01-22 14:04:41,2019-01-22 14:04:41,7,32.5,938,,23.5
3015,Tab  Lasoride,63,2019-01-22 14:07:51,2019-01-22 14:07:51,30,3.81,939,,15
3016,Tab Valtec 80mg,33,2019-01-22 14:07:51,2019-01-22 14:07:51,30,11,939,,15
3017,Tab Byscard  5mg,59,2019-01-22 14:07:51,2019-01-22 14:07:51,16,13.04,939,,15
3018,Cap Colonil MR 200mg,14,2019-01-22 14:09:36,2019-01-22 14:09:36,24,24.1,940,,23.5
3019,Tab  Pepcidine  40mg,148,2019-01-22 14:09:36,2019-01-22 14:09:36,12,31.37,940,,15
3020,Tab Zerifax 550 mg,156,2019-01-22 14:13:50,2019-01-22 14:13:50,10,49.68,941,,15
3021,Syp  Laxita,54,2019-01-22 14:13:50,2019-01-22 14:13:50,2,150,941,,15
3022,Tab  Pepcidine  40mg,148,2019-01-22 14:13:50,2019-01-22 14:13:50,20,31.37,941,,15
3023,Cap Solus 40mg,34,2019-01-22 14:13:50,2019-01-22 14:13:50,7,22,941,,17.55
3024,Tab  Itofix SR 150mg,15,2019-01-22 14:13:50,2019-01-22 14:13:50,10,32.5,941,,23.5
3025,Cap  Azomox 250mg,37,2019-01-22 14:13:50,2019-01-22 14:13:50,6,33.83,941,,15
3026,Cap Solus 40mg,34,2019-01-22 14:15:25,2019-01-22 14:15:25,15,22,942,,17.55
3027,Tab  Itofix SR 150mg,15,2019-01-22 14:15:25,2019-01-22 14:15:25,15,32.5,942,,23.5
3028,Tab  NoSPA  40mg,61,2019-01-22 14:15:25,2019-01-22 14:15:25,30,7.2,942,,15
3029,Pentoxol-M,72,2019-01-22 14:15:25,2019-01-22 14:15:25,30,4.08,942,,15
3030,Tab  Modrin,68,2019-01-23 13:22:17,2019-01-23 13:22:17,100,1.79,943,,15
3031,Cap Colonil MR 200mg,14,2019-01-23 13:22:17,2019-01-23 13:22:17,60,24.1,943,,23.5
3032,Tab  Itofix SR 150mg,15,2019-01-23 13:22:17,2019-01-23 13:22:17,30,32.5,943,,23.5
3033,Tab  Pepcidine  40mg,148,2019-01-23 13:22:17,2019-01-23 13:22:17,30,31.37,943,,15
3034,Tab  Paraxyl  12.5mg,69,2019-01-23 13:22:17,2019-01-23 13:22:17,30,23.33,943,,15
3035,Cap Rezz -20,19,2019-01-23 13:25:08,2019-01-23 13:25:08,15,15.8,944,,23.5
3036,Cap Colonil MR 200mg,14,2019-01-23 13:25:08,2019-01-23 13:25:08,30,24.1,944,,23.5
3037,Tab  Paraxyl  12.5mg,69,2019-01-23 13:25:08,2019-01-23 13:25:08,60,23.33,944,,15
3038,Tab  Telsarta-A  5/40,39,2019-01-23 13:25:08,2019-01-23 13:25:08,14,17.86,944,,15
3039,Tab Famot 20,112,2019-01-23 13:27:09,2019-01-23 13:27:09,10,9.75,945,,15
3040,Tab  Novosil,70,2019-01-23 13:27:09,2019-01-23 13:27:09,20,20,945,,15
3041,Cap Colonil MR 200mg,14,2019-01-23 13:28:15,2019-01-23 13:28:15,10,24.1,946,,23.5
3042,Tab Anafortan Plus,58,2019-01-23 13:28:15,2019-01-23 13:28:15,10,12.73,946,,15
3043,Cap Solus 40mg,34,2019-01-23 13:41:44,2019-01-23 13:41:44,7,22,947,,17.55
3044,Tab  Itofix SR 150mg,15,2019-01-23 13:41:44,2019-01-23 13:41:44,7,32.5,947,,23.5
3045,Tab Famot 20,112,2019-01-23 13:41:44,2019-01-23 13:41:44,7,9.75,947,,15
3046,Tab Scipride 50mg,27,2019-01-23 13:41:44,2019-01-23 13:41:44,7,10.5,947,,15
3047,Tab Cilavit D 200000 IU,8,2019-01-23 13:41:44,2019-01-23 13:41:44,2,175,947,,23.5
3048,Tab  Ostin,51,2019-01-23 13:41:44,2019-01-23 13:41:44,20,37,947,,15
3049,Syp Gaviscon 120ml,64,2019-01-23 13:41:44,2019-01-23 13:41:44,1,76.67,947,,15
3050,Tab  Telsarta-A  5/80,40,2019-01-23 13:52:11,2019-01-23 13:52:11,19,27.14,948,,15
3051,Cap Solus 40mg,34,2019-01-23 13:52:11,2019-01-23 13:52:11,15,22,948,,17.55
3052,Tab  Itofix SR 150mg,15,2019-01-23 13:52:11,2019-01-23 13:52:11,15,32.5,948,,23.5
3053,Tab Scipride 50mg,27,2019-01-23 13:52:11,2019-01-23 13:52:11,30,10.5,948,,15
3054,Cap LapraZole -30mg,6,2019-01-23 14:12:10,2019-01-23 14:12:10,15,14.71,949,,23.5
3055,Tab Acetra 37.5mg/325mg,41,2019-01-23 14:12:10,2019-01-23 14:12:10,30,10,949,,23.5
3056,Tab Cilavit D 200000 IU,8,2019-01-23 14:12:10,2019-01-23 14:12:10,2,175,949,,23.5
3057,Tab  Ostin,51,2019-01-23 14:12:10,2019-01-23 14:12:10,20,37,949,,15
3058,CILAVIT  UC-II,157,2019-01-23 14:12:10,2019-01-23 14:12:10,20,80,949,,15
3059,Tab  Pepcidine  40mg,148,2019-01-23 16:08:32,2019-01-23 16:08:32,5,31.37,950,,15
3060,Tab Acetra 37.5mg/325mg,41,2019-01-23 16:08:32,2019-01-23 16:08:32,10,10,950,,23.5
3061,Tab  Nutri,16,2019-01-23 16:08:32,2019-01-23 16:08:32,10,23.75,950,,23.5
3062,Tab Cinirant 1mg,42,2019-01-23 16:08:32,2019-01-23 16:08:32,10,16.1,950,,23.5
3063,Tab  Xibmed  60mg,151,2019-01-23 16:11:44,2019-01-23 16:11:44,30,10,951,,23.5
3064,Tab  Telsarta-A  5/40,39,2019-01-23 16:11:44,2019-01-23 16:11:44,15,17.86,951,,15
3065,Tab Acetra 37.5mg/325mg,41,2019-01-23 16:11:44,2019-01-23 16:11:44,30,10,951,,23.5
3066,Tab  Paraxyl  12.5mg,69,2019-01-23 16:11:44,2019-01-23 16:11:44,15,23.33,951,,15
3067,Tab  Inosuta plus 50/500mg,159,2019-01-23 16:25:26,2019-01-23 16:25:26,30,23,952,,15
3068,Tab SimGesic,18,2019-01-23 16:25:26,2019-01-23 16:25:26,45,9.85,952,,23.5
3069,Tab Cilavit D 200000 IU,8,2019-01-23 16:25:26,2019-01-23 16:25:26,2,175,952,,23.5
3070,Tab  Ostin,51,2019-01-23 16:25:26,2019-01-23 16:25:26,20,37,952,,15
3071,Cap  Prescot 75mg,73,2019-01-23 16:25:26,2019-01-23 16:25:26,15,13.86,952,,15
3072,Cap Rezz -20,19,2019-01-23 16:25:26,2019-01-23 16:25:26,15,15.8,952,,23.5
3073,Tab  Telsarta-A  5/40,39,2019-01-23 16:25:26,2019-01-23 16:25:26,14,17.86,952,,15
3074,Tab  Paraxyl  12.5mg,69,2019-01-23 16:27:57,2019-01-23 16:27:57,6,23.33,953,,15
3075,Tab Amstan 5mg+80mg,24,2019-01-23 16:27:57,2019-01-23 16:27:57,3,21,953,,15
3076,Tab Acetra 37.5mg/325mg,41,2019-01-23 16:27:57,2019-01-23 16:27:57,6,10,953,,23.5
3077,Tab Cilavit D 200000 IU,8,2019-01-23 16:27:57,2019-01-23 16:27:57,2,175,953,,23.5
3078,Tab  Stevit,52,2019-01-23 16:27:57,2019-01-23 16:27:57,20,38.25,953,,15
3079,Tab Acetra 37.5mg/325mg,41,2019-01-24 13:11:28,2019-01-24 13:11:28,15,10,954,,23.5
3080,Cap  Azomox 250mg,37,2019-01-24 13:11:28,2019-01-24 13:11:28,6,33.83,954,,15
3081,Cap Solus 40mg,34,2019-01-24 13:11:28,2019-01-24 13:11:28,30,22,954,,17.55
3082,Montiget 10mg,71,2019-01-24 13:11:28,2019-01-24 13:11:28,60,22.93,954,,15
3083,Tab Cilavit D 200000 IU,8,2019-01-24 13:11:28,2019-01-24 13:11:28,2,175,954,,23.5
3084,Tab  Stevit,52,2019-01-24 13:11:28,2019-01-24 13:11:28,40,38.25,954,,15
3085,Cap Rezz -20,19,2019-01-24 16:12:55,2019-01-24 16:12:55,7,15.8,955,,23.5
3086,Tab  Itofix SR 150mg,15,2019-01-24 16:12:55,2019-01-24 16:12:55,7,32.5,955,,23.5
3087,Tab  NoSPA  40mg,61,2019-01-24 16:12:55,2019-01-24 16:12:55,14,7.2,955,,15
3088,Tab  Pepzym,76,2019-01-24 16:12:55,2019-01-24 16:12:55,7,8.83,955,,15
3089,Cap Solus 40mg,34,2019-01-24 16:14:33,2019-01-24 16:14:33,7,22,956,,17.55
3090,Tab  Pepzym,76,2019-01-24 16:14:33,2019-01-24 16:14:33,21,8.83,956,,15
3091,Montiget 10mg,71,2019-01-24 16:16:25,2019-01-24 16:16:25,21,22.93,957,,15
3092,Tab Cilavit D 200000 IU,8,2019-01-24 16:16:25,2019-01-24 16:16:25,2,175,957,,23.5
3093,Tab  Ostin,51,2019-01-24 16:16:25,2019-01-24 16:16:25,20,37,957,,15
3094,Cap Solus 40mg,34,2019-01-24 16:16:25,2019-01-24 16:16:25,7,22,957,,17.55
3095,Tab Anafortan Plus,58,2019-01-24 16:16:25,2019-01-24 16:16:25,10,12.73,957,,15
3096,Tab DIAMICRON MR 60 mg,155,2019-01-24 16:19:47,2019-01-24 16:19:47,15,17.04,958,,15
3097,Tab  SitaZan,149,2019-01-24 16:19:47,2019-01-24 16:19:47,30,25.71,958,,23.5
3098,Laxolite Sachets,57,2019-01-24 16:19:47,2019-01-24 16:19:47,15,23.3,958,,23.5
3099,Tab   Ezilax,80,2019-01-24 16:19:47,2019-01-24 16:19:47,10,21.39,958,,15
3100,Tab Zerifax 550 mg,156,2019-01-24 16:21:21,2019-01-24 16:21:21,40,49.68,959,,15
3101,Syp  Laxita,54,2019-01-24 16:21:21,2019-01-24 16:21:21,4,150,959,,15
3102,Tab  Paraxyl  12.5mg,69,2019-01-24 16:23:21,2019-01-24 16:23:21,7,23.33,960,,15
3103,Cap LapraZole -30mg,6,2019-01-24 16:23:21,2019-01-24 16:23:21,7,14.71,960,,23.5
3104,Tab  Xibmed  60mg,151,2019-01-24 16:23:21,2019-01-24 16:23:21,14,10,960,,23.5
3105,Tab  NoSPA  40mg,61,2019-01-24 16:23:21,2019-01-24 16:23:21,14,7.2,960,,15
3106,Tab  Paromax  20mg,49,2019-01-24 16:25:32,2019-01-24 16:25:32,10,21.5,961,,15
3107,Tab  Stevit,52,2019-01-24 16:25:32,2019-01-24 16:25:32,20,38.25,961,,15
3108,Cap   Esocue  40mg,75,2019-01-24 16:25:32,2019-01-24 16:25:32,10,19.64,961,,15
3109,Tab  Itofix SR 150mg,15,2019-01-24 16:25:32,2019-01-24 16:25:32,10,32.5,961,,23.5
3110,Cap LapraZole -30mg,6,2019-01-24 16:28:04,2019-01-24 16:28:04,30,14.71,962,,23.5
3111,Tab  Pepcidine  40mg,148,2019-01-24 16:28:04,2019-01-24 16:28:04,15,31.37,962,,15
3112,Tab Scipride 50mg,27,2019-01-24 16:28:04,2019-01-24 16:28:04,30,10.5,962,,15
3113,Tab  Xibmed  60mg,151,2019-01-24 16:28:04,2019-01-24 16:28:04,40,10,962,,23.5
3114,Tab Acetra 37.5mg/325mg,41,2019-01-24 16:28:04,2019-01-24 16:28:04,30,10,962,,23.5
3115,Cap Solus 40mg,34,2019-01-25 12:42:37,2019-01-25 12:42:37,15,22,963,,17.55
3116,Tab  Itofix SR 150mg,15,2019-01-25 12:42:37,2019-01-25 12:42:37,15,32.5,963,,23.5
3117,Cap Colonil MR 200mg,14,2019-01-25 12:42:37,2019-01-25 12:42:37,30,24.1,963,,23.5
3118,Tab  Paraxyl  12.5mg,69,2019-01-25 12:42:37,2019-01-25 12:42:37,15,23.33,963,,15
3119,Montiget 10mg,71,2019-01-25 12:42:37,2019-01-25 12:42:37,30,22.93,963,,15
3120,Tab  Stevit,52,2019-01-25 12:42:37,2019-01-25 12:42:37,20,38.25,963,,15
3121,Tab Amstan 5mg+80mg,24,2019-01-25 12:45:07,2019-01-25 12:45:07,7,21,964,,15
3122,Cap Solus 40mg,34,2019-01-25 12:45:07,2019-01-25 12:45:07,7,22,964,,17.55
3123,Cap Colonil MR 200mg,14,2019-01-25 12:45:07,2019-01-25 12:45:07,14,24.1,964,,23.5
3124,Tab   Ezilax,80,2019-01-25 12:45:07,2019-01-25 12:45:07,10,21.39,964,,15
